data_date,timestamp,time_window_end,window_minute,IM1_wait,IM2_wait,IM1_people,IM2_people,faster_gate,wait_diff_min,recommendation
2025-09-18,2025-09-18 14:00:00,2025-09-18 14:10:00,840,14.58,9.1,91.44999999999999,64.3,IM2,5.48,IM2 이용 권장
2025-09-18,2025-09-18 14:10:00,2025-09-18 14:20:00,850,16.78,8.57,100.0,61.0,IM2,8.21,IM2 이용 권장
2025-09-18,2025-09-18 14:20:00,2025-09-18 14:30:00,860,14.79,9.27,92.3,65.3,IM2,5.52,IM2 이용 권장
2025-09-18,2025-09-18 14:30:00,2025-09-18 14:40:00,870,15.58,8.41,95.44999999999999,60.0,IM2,7.17,IM2 이용 권장
2025-09-18,2025-09-18 14:40:00,2025-09-18 14:50:00,880,16.51,8.64,99.0,61.449999999999996,IM2,7.87,IM2 이용 권장
2025-09-18,2025-09-18 14:50:00,2025-09-18 15:00:00,890,12.75,9.74,83.44999999999999,68.0,IM2,3.01,IM2 이용 권장
2025-09-18,2025-09-18 15:00:00,2025-09-18 15:10:00,900,13.54,8.59,87.0,61.15,IM2,4.95,IM2 이용 권장
2025-09-18,2025-09-18 15:10:00,2025-09-18 15:20:00,910,11.73,7.36,78.6,53.0,IM2,4.37,IM2 이용 권장
2025-09-18,2025-09-18 15:20:00,2025-09-18 15:30:00,920,9.94,6.28,69.15,45.0,IM2,3.66,IM2 이용 권장
2025-09-18,2025-09-18 15:30:00,2025-09-18 15:40:00,930,9.91,4.67,69.0,31.15,IM2,5.24,IM2 이용 권장
2025-09-18,2025-09-18 15:40:00,2025-09-18 15:50:00,940,11.02,4.89,75.0,33.15,IM2,6.13,IM2 이용 권장
2025-09-18,2025-09-18 15:50:00,2025-09-18 16:00:00,950,10.15,5.22,70.3,36.15,IM2,4.93,IM2 이용 권장
2025-09-18,2025-09-18 16:00:00,2025-09-18 16:10:00,960,11.25,6.05,76.15,43.15,IM2,5.2,IM2 이용 권장
2025-09-18,2025-09-18 16:10:00,2025-09-18 16:20:00,970,9.79,6.32,68.3,45.3,IM2,3.47,IM2 이용 권장
2025-09-18,2025-09-18 16:20:00,2025-09-18 16:30:00,980,13.38,6.03,86.3,43.0,IM2,7.35,IM2 이용 권장
2025-09-18,2025-09-18 16:30:00,2025-09-18 16:40:00,990,11.91,6.54,79.44999999999999,47.0,IM2,5.37,IM2 이용 권장
2025-09-18,2025-09-18 16:40:00,2025-09-18 16:50:00,1000,14.79,5.68,92.3,40.15,IM2,9.11,IM2 이용 권장
2025-09-18,2025-09-18 16:50:00,2025-09-18 17:00:00,1010,17.65,6.83,103.15,49.15,IM2,10.82,IM2 이용 권장
2025-09-18,2025-09-18 17:00:00,2025-09-18 17:10:00,1020,14.51,6.54,91.15,47.0,IM2,7.97,IM2 이용 권장
2025-09-18,2025-09-18 17:10:00,2025-09-18 17:20:00,1030,12.02,5.68,80.0,40.15,IM2,6.34,IM2 이용 권장
2025-09-18,2025-09-18 17:20:00,2025-09-18 17:30:00,1040,17.33,5.79,102.0,41.0,IM2,11.54,IM2 이용 권장
2025-09-18,2025-09-18 17:30:00,2025-09-18 17:40:00,1050,14.03,5.57,89.15,39.15,IM2,8.46,IM2 이용 권장
2025-09-18,2025-09-18 17:40:00,2025-09-18 17:50:00,1060,12.44,5.8,82.0,41.15,IM2,6.64,IM2 이용 권장
2025-09-18,2025-09-18 17:50:00,2025-09-18 18:00:00,1070,11.25,6.18,76.15,44.15,IM2,5.07,IM2 이용 권장
2025-09-18,2025-09-18 18:00:00,2025-09-18 18:10:00,1080,10.7,6.18,73.3,44.15,IM2,4.52,IM2 이용 권장
2025-09-18,2025-09-18 18:10:00,2025-09-18 18:20:00,1090,10.46,5.79,72.0,41.0,IM2,4.67,IM2 이용 권장
2025-09-18,2025-09-18 18:20:00,2025-09-18 18:30:00,1100,9.74,6.41,68.0,46.0,IM2,3.33,IM2 이용 권장
2025-09-18,2025-09-18 18:30:00,2025-09-18 18:40:00,1110,8.25,5.55,59.0,39.0,IM2,2.7,IM2 이용 권장
2025-09-18,2025-09-18 18:40:00,2025-09-18 18:50:00,1120,8.94,5.55,63.3,39.0,IM2,3.39,IM2 이용 권장
2025-09-18,2025-09-18 18:50:00,2025-09-18 19:00:00,1130,10.38,4.98,71.6,34.0,IM2,5.4,IM2 이용 권장
2025-09-18,2025-09-18 19:00:00,2025-09-18 19:10:00,1140,8.28,7.22,59.15,52.0,IM2,1.06,IM2 이용 권장
2025-09-18,2025-09-18 19:10:00,2025-09-18 19:20:00,1150,4.81,6.98,32.449999999999996,50.3,IM1,2.17,IM1 이용 권장
2025-09-18,2025-09-18 19:20:00,2025-09-18 19:30:00,1160,3.97,9.42,24.15,66.15,IM1,5.45,IM1 이용 권장
2025-09-18,2025-09-18 19:30:00,2025-09-18 19:40:00,1170,3.69,8.12,21.15,58.15,IM1,4.43,IM1 이용 권장
2025-09-18,2025-09-18 19:40:00,2025-09-18 19:50:00,1180,3.7,6.96,21.299999999999997,50.15,IM1,3.26,IM1 이용 권장
2025-09-18,2025-09-18 19:50:00,2025-09-18 20:00:00,1190,3.32,10.15,17.0,70.3,IM1,6.83,IM1 이용 권장
2025-09-18,2025-09-18 20:00:00,2025-09-18 20:10:00,1200,3.06,10.64,14.0,73.0,IM1,7.58,IM1 이용 권장
2025-09-18,2025-09-18 20:10:00,2025-09-18 20:20:00,1210,3.32,5.8,17.0,41.15,IM1,2.48,IM1 이용 권장
2025-09-18,2025-09-18 20:20:00,2025-09-18 20:30:00,1220,2.91,4.47,12.149999999999999,29.15,IM1,1.56,IM1 이용 권장
2025-09-18,2025-09-18 20:30:00,2025-09-18 20:40:00,1230,2.66,4.47,9.0,29.15,IM1,1.81,IM1 이용 권장
2025-09-18,2025-09-18 20:40:00,2025-09-18 20:50:00,1240,2.82,4.15,11.0,26.0,IM1,1.33,IM1 이용 권장
2025-09-18,2025-09-18 20:50:00,2025-09-18 21:00:00,1250,2.82,3.77,11.0,22.0,유사,0.95,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 21:00:00,2025-09-18 21:10:00,1260,2.82,3.86,11.0,23.0,IM1,1.04,IM1 이용 권장
2025-09-18,2025-09-18 21:10:00,2025-09-18 21:20:00,1270,2.74,4.35,10.0,28.0,IM1,1.61,IM1 이용 권장
2025-09-18,2025-09-18 21:20:00,2025-09-18 21:30:00,1280,2.99,4.35,13.149999999999999,28.0,IM1,1.36,IM1 이용 권장
2025-09-18,2025-09-18 21:30:00,2025-09-18 21:40:00,1290,3.32,3.24,17.0,16.15,유사,0.08,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 21:40:00,2025-09-18 21:50:00,1300,2.98,3.42,13.0,18.15,유사,0.44,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 21:50:00,2025-09-18 22:00:00,1310,2.9,3.15,12.0,15.0,유사,0.25,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 22:00:00,2025-09-18 22:10:00,1320,2.74,3.15,10.0,15.0,유사,0.41,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 22:10:00,2025-09-18 22:20:00,1330,2.43,3.06,6.0,14.0,유사,0.63,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 22:20:00,2025-09-18 22:30:00,1340,2.52,2.98,7.149999999999999,13.0,유사,0.46,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 22:30:00,2025-09-18 22:40:00,1350,2.51,3.49,7.0,19.0,유사,0.98,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 22:40:00,2025-09-18 22:50:00,1360,2.43,3.23,6.0,16.0,유사,0.8,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 22:50:00,2025-09-18 23:00:00,1370,2.58,2.98,8.0,13.0,유사,0.4,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 23:00:00,2025-09-18 23:10:00,1380,2.43,3.23,6.0,16.0,유사,0.8,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 23:10:00,2025-09-18 23:20:00,1390,2.66,2.99,9.0,13.149999999999999,유사,0.33,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 23:20:00,2025-09-18 23:30:00,1400,2.74,2.59,10.0,8.149999999999999,유사,0.15,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 23:30:00,2025-09-18 23:40:00,1410,2.36,2.51,5.0,7.0,유사,0.15,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 23:40:00,2025-09-18 23:50:00,1420,2.37,2.51,5.149999999999999,7.0,유사,0.14,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-18,2025-09-18 23:50:00,2025-09-19 00:00:00,1430,2.51,2.51,7.0,7.0,유사,0.0,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 00:00:00,2025-09-19 00:10:00,0,2.58,2.51,8.0,7.0,유사,0.07,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 00:10:00,2025-09-19 00:20:00,10,2.51,2.28,7.0,4.0,유사,0.23,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 00:20:00,2025-09-19 00:30:00,20,2.43,2.28,6.0,4.0,유사,0.15,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 00:30:00,2025-09-19 00:40:00,30,2.51,2.21,7.0,3.0,유사,0.3,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 00:40:00,2025-09-19 00:50:00,40,2.43,2.21,6.0,3.0,유사,0.22,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 00:50:00,2025-09-19 01:00:00,50,2.36,2.22,5.0,3.1499999999999986,유사,0.14,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 01:00:00,2025-09-19 01:10:00,60,2.36,2.28,5.0,4.0,유사,0.08,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 01:10:00,2025-09-19 01:20:00,70,2.36,2.36,5.0,5.0,유사,0.0,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 01:20:00,2025-09-19 01:30:00,80,2.51,2.28,7.0,4.0,유사,0.23,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 01:30:00,2025-09-19 01:40:00,90,2.51,2.51,7.0,7.0,유사,0.0,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 01:40:00,2025-09-19 01:50:00,100,2.43,2.36,6.0,5.0,유사,0.07,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 01:50:00,2025-09-19 02:00:00,110,2.36,2.36,5.0,5.0,유사,0.0,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 02:00:00,2025-09-19 02:10:00,120,2.43,2.28,6.0,4.0,유사,0.15,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 02:10:00,2025-09-19 02:20:00,130,2.36,2.21,5.0,3.0,유사,0.15,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 02:20:00,2025-09-19 02:30:00,140,2.51,2.36,7.0,5.0,유사,0.15,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 02:30:00,2025-09-19 02:40:00,150,2.51,2.37,7.0,5.149999999999999,유사,0.14,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 02:40:00,2025-09-19 02:50:00,160,2.58,2.28,8.0,4.0,유사,0.3,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 02:50:00,2025-09-19 03:00:00,170,2.58,2.21,8.0,3.0,유사,0.37,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 03:00:00,2025-09-19 03:10:00,180,2.66,2.28,9.0,4.0,유사,0.38,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 03:10:00,2025-09-19 03:20:00,190,2.58,2.21,8.0,3.0,유사,0.37,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 03:20:00,2025-09-19 03:30:00,200,2.51,2.28,7.0,4.0,유사,0.23,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 03:30:00,2025-09-19 03:40:00,210,2.66,2.36,9.0,5.0,유사,0.3,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 03:40:00,2025-09-19 03:50:00,220,2.9,2.43,12.0,6.0,유사,0.47,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 03:50:00,2025-09-19 04:00:00,230,3.06,2.66,14.0,9.0,유사,0.4,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 04:00:00,2025-09-19 04:10:00,240,3.06,2.98,14.0,13.0,유사,0.08,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 04:10:00,2025-09-19 04:20:00,250,3.15,2.58,15.0,8.0,유사,0.57,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 04:20:00,2025-09-19 04:30:00,260,3.49,2.9,19.0,12.0,유사,0.59,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 04:30:00,2025-09-19 04:40:00,270,3.86,3.4,23.0,18.0,유사,0.46,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 04:40:00,2025-09-19 04:50:00,280,3.69,4.66,21.15,31.0,유사,0.97,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 04:50:00,2025-09-19 05:00:00,290,4.16,4.87,26.15,33.0,유사,0.71,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 05:00:00,2025-09-19 05:10:00,300,4.47,8.62,29.15,61.3,IM1,4.15,IM1 이용 권장
2025-09-19,2025-09-19 05:10:00,2025-09-19 05:20:00,310,5.67,10.54,40.0,72.44999999999999,IM1,4.87,IM1 이용 권장
2025-09-19,2025-09-19 05:20:00,2025-09-19 05:30:00,320,6.81,14.0,49.0,89.0,IM1,7.19,IM1 이용 권장
2025-09-19,2025-09-19 05:30:00,2025-09-19 05:40:00,330,7.82,12.23,56.15,81.0,IM1,4.41,IM1 이용 권장
2025-09-19,2025-09-19 05:40:00,2025-09-19 05:50:00,340,13.45,16.28,86.6,98.15,IM1,2.83,IM1 이용 권장
2025-09-19,2025-09-19 05:50:00,2025-09-19 06:00:00,350,32.87,17.33,143.3,102.0,IM2,15.54,IM2 이용 권장
2025-09-19,2025-09-19 06:00:00,2025-09-19 06:10:00,360,42.41,19.47,160.45,109.3,IM2,22.94,IM2 이용 권장
2025-09-19,2025-09-19 06:10:00,2025-09-19 06:20:00,370,38.72,24.62,154.3,124.3,IM2,14.1,IM2 이용 권장
2025-09-19,2025-09-19 06:20:00,2025-09-19 06:30:00,380,29.51,29.06,136.15,135.15,유사,0.45,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 06:30:00,2025-09-19 06:40:00,390,41.51,40.3,159.0,157.0,IM2,1.21,IM2 이용 권장
2025-09-19,2025-09-19 06:40:00,2025-09-19 06:50:00,400,36.87,32.3,151.0,142.15,IM2,4.57,IM2 이용 권장
2025-09-19,2025-09-19 06:50:00,2025-09-19 07:00:00,410,35.87,33.29,149.15,144.15,IM2,2.58,IM2 이용 권장
2025-09-19,2025-09-19 07:00:00,2025-09-19 07:10:00,420,39.3,23.03,155.3,120.0,IM2,16.27,IM2 이용 권장
2025-09-19,2025-09-19 07:10:00,2025-09-19 07:20:00,430,44.77,24.62,164.15,124.3,IM2,20.15,IM2 이용 권장
2025-09-19,2025-09-19 07:20:00,2025-09-19 07:30:00,440,32.79,21.31,143.15,115.0,IM2,11.48,IM2 이용 권장
2025-09-19,2025-09-19 07:30:00,2025-09-19 07:40:00,450,46.01,16.9,166.0,100.44999999999999,IM2,29.11,IM2 이용 권장
2025-09-19,2025-09-19 07:40:00,2025-09-19 07:50:00,460,43.48,15.25,162.15,94.15,IM2,28.23,IM2 이용 권장
2025-09-19,2025-09-19 07:50:00,2025-09-19 08:00:00,470,42.13,16.05,160.0,97.3,IM2,26.08,IM2 이용 권장
2025-09-19,2025-09-19 08:00:00,2025-09-19 08:10:00,480,31.89,14.55,141.3,91.3,IM2,17.34,IM2 이용 권장
2025-09-19,2025-09-19 08:10:00,2025-09-19 08:20:00,490,46.31,15.21,166.45,94.0,IM2,31.1,IM2 이용 권장
2025-09-19,2025-09-19 08:20:00,2025-09-19 08:30:00,500,36.11,12.26,149.6,81.15,IM2,23.85,IM2 이용 권장
2025-09-19,2025-09-19 08:30:00,2025-09-19 08:40:00,510,33.72,12.72,145.0,83.3,IM2,21.0,IM2 이용 권장
2025-09-19,2025-09-19 08:40:00,2025-09-19 08:50:00,520,32.23,10.51,142.0,72.3,IM2,21.72,IM2 이용 권장
2025-09-19,2025-09-19 08:50:00,2025-09-19 09:00:00,530,24.09,10.83,122.89999999999999,74.0,IM2,13.26,IM2 이용 권장
2025-09-19,2025-09-19 09:00:00,2025-09-19 09:10:00,540,20.97,9.79,114.0,68.3,IM2,11.18,IM2 이용 권장
2025-09-19,2025-09-19 09:10:00,2025-09-19 09:20:00,550,20.65,10.83,113.0,74.0,IM2,9.82,IM2 이용 권장
2025-09-19,2025-09-19 09:20:00,2025-09-19 09:30:00,560,16.67,7.95,99.6,57.0,IM2,8.72,IM2 이용 권장
2025-09-19,2025-09-19 09:30:00,2025-09-19 09:40:00,570,11.73,7.82,78.6,56.15,IM2,3.91,IM2 이용 권장
2025-09-19,2025-09-19 09:40:00,2025-09-19 09:50:00,580,9.05,10.33,64.0,71.3,IM1,1.28,IM1 이용 권장
2025-09-19,2025-09-19 09:50:00,2025-09-19 10:00:00,590,10.46,10.27,72.0,71.0,유사,0.19,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 10:00:00,2025-09-19 10:10:00,600,9.59,10.89,67.15,74.3,IM1,1.3,IM1 이용 권장
2025-09-19,2025-09-19 10:10:00,2025-09-19 10:20:00,610,10.64,9.22,73.0,65.0,IM2,1.42,IM2 이용 권장
2025-09-19,2025-09-19 10:20:00,2025-09-19 10:30:00,620,10.27,10.83,71.0,74.0,유사,0.56,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 10:30:00,2025-09-19 10:40:00,630,11.28,8.57,76.3,61.0,IM2,2.71,IM2 이용 권장
2025-09-19,2025-09-19 10:40:00,2025-09-19 10:50:00,640,11.02,8.75,75.0,62.15,IM2,2.27,IM2 이용 권장
2025-09-19,2025-09-19 10:50:00,2025-09-19 11:00:00,650,10.17,8.1,70.44999999999999,58.0,IM2,2.07,IM2 이용 권장
2025-09-19,2025-09-19 11:00:00,2025-09-19 11:10:00,660,9.76,6.03,68.15,43.0,IM2,3.73,IM2 이용 권장
2025-09-19,2025-09-19 11:10:00,2025-09-19 11:20:00,670,11.22,6.43,76.0,46.15,IM2,4.79,IM2 이용 권장
2025-09-19,2025-09-19 11:20:00,2025-09-19 11:30:00,680,13.09,7.08,85.0,51.0,IM2,6.01,IM2 이용 권장
2025-09-19,2025-09-19 11:30:00,2025-09-19 11:40:00,690,11.64,6.05,78.15,43.15,IM2,5.59,IM2 이용 권장
2025-09-19,2025-09-19 11:40:00,2025-09-19 11:50:00,700,13.35,5.55,86.15,39.0,IM2,7.8,IM2 이용 권장
2025-09-19,2025-09-19 11:50:00,2025-09-19 12:00:00,710,11.61,5.79,78.0,41.0,IM2,5.82,IM2 이용 권장
2025-09-19,2025-09-19 12:00:00,2025-09-19 12:10:00,720,14.51,6.28,91.15,45.0,IM2,8.23,IM2 이용 권장
2025-09-19,2025-09-19 12:10:00,2025-09-19 12:20:00,730,13.61,5.67,87.3,40.0,IM2,7.94,IM2 이용 권장
2025-09-19,2025-09-19 12:20:00,2025-09-19 12:30:00,740,14.72,6.16,92.0,44.0,IM2,8.56,IM2 이용 권장
2025-09-19,2025-09-19 12:30:00,2025-09-19 12:40:00,750,12.29,6.32,81.3,45.3,IM2,5.97,IM2 이용 권장
2025-09-19,2025-09-19 12:40:00,2025-09-19 12:50:00,760,17.65,7.55,103.15,54.3,IM2,10.1,IM2 이용 권장
2025-09-19,2025-09-19 12:50:00,2025-09-19 13:00:00,770,25.0,8.41,125.3,60.0,IM2,16.59,IM2 이용 권장
2025-09-19,2025-09-19 13:00:00,2025-09-19 13:10:00,780,21.51,8.41,115.6,60.0,IM2,13.1,IM2 이용 권장
2025-09-19,2025-09-19 13:10:00,2025-09-19 13:20:00,790,29.0,11.85,135.0,79.15,IM2,17.15,IM2 이용 권장
2025-09-19,2025-09-19 13:20:00,2025-09-19 13:30:00,800,27.77,12.29,132.15,81.3,IM2,15.48,IM2 이용 권장
2025-09-19,2025-09-19 13:30:00,2025-09-19 13:40:00,810,25.39,13.09,126.3,85.0,IM2,12.3,IM2 이용 권장
2025-09-19,2025-09-19 13:40:00,2025-09-19 13:50:00,820,23.45,12.69,121.15,83.15,IM2,10.76,IM2 이용 권장
2025-09-19,2025-09-19 13:50:00,2025-09-19 14:00:00,830,33.79,13.54,145.15,87.0,IM2,20.25,IM2 이용 권장
2025-09-19,2025-09-19 14:00:00,2025-09-19 14:10:00,840,29.64,15.28,136.45,94.3,IM2,14.36,IM2 이용 권장
2025-09-19,2025-09-19 14:10:00,2025-09-19 14:20:00,850,17.61,16.24,103.0,98.0,IM2,1.37,IM2 이용 권장
2025-09-19,2025-09-19 14:20:00,2025-09-19 14:30:00,860,17.09,14.97,101.15,93.04999999999998,IM2,2.12,IM2 이용 권장
2025-09-19,2025-09-19 14:30:00,2025-09-19 14:40:00,870,15.76,14.27,96.15,90.15,IM2,1.49,IM2 이용 권장
2025-09-19,2025-09-19 14:40:00,2025-09-19 14:50:00,880,17.37,14.27,102.15,90.15,IM2,3.1,IM2 이용 권장
2025-09-19,2025-09-19 14:50:00,2025-09-19 15:00:00,890,16.24,12.5,98.0,82.3,IM2,3.74,IM2 이용 권장
2025-09-19,2025-09-19 15:00:00,2025-09-19 15:10:00,900,17.33,9.61,102.0,67.3,IM2,7.72,IM2 이용 권장
2025-09-19,2025-09-19 15:10:00,2025-09-19 15:20:00,910,12.47,9.39,82.15,66.0,IM2,3.08,IM2 이용 권장
2025-09-19,2025-09-19 15:20:00,2025-09-19 15:30:00,920,14.27,7.38,90.15,53.15,IM2,6.89,IM2 이용 권장
2025-09-19,2025-09-19 15:30:00,2025-09-19 15:40:00,930,14.11,5.09,89.44999999999999,35.0,IM2,9.02,IM2 이용 권장
2025-09-19,2025-09-19 15:40:00,2025-09-19 15:50:00,940,12.87,6.69,84.0,48.15,IM2,6.18,IM2 이용 권장
2025-09-19,2025-09-19 15:50:00,2025-09-19 16:00:00,950,16.24,6.54,98.0,47.0,IM2,9.7,IM2 이용 권장
2025-09-19,2025-09-19 16:00:00,2025-09-19 16:10:00,960,13.8,4.66,88.15,31.0,IM2,9.14,IM2 이용 권장
2025-09-19,2025-09-19 16:10:00,2025-09-19 16:20:00,970,13.31,4.98,86.0,34.0,IM2,8.33,IM2 이용 권장
2025-09-19,2025-09-19 16:20:00,2025-09-19 16:30:00,980,11.91,4.9,79.44999999999999,33.3,IM2,7.01,IM2 이용 권장
2025-09-19,2025-09-19 16:30:00,2025-09-19 16:40:00,990,15.0,6.03,93.15,43.0,IM2,8.97,IM2 이용 권장
2025-09-19,2025-09-19 16:40:00,2025-09-19 16:50:00,1000,11.41,5.11,77.0,35.15,IM2,6.3,IM2 이용 권장
2025-09-19,2025-09-19 16:50:00,2025-09-19 17:00:00,1010,13.54,6.28,87.0,45.0,IM2,7.26,IM2 이용 권장
2025-09-19,2025-09-19 17:00:00,2025-09-19 17:10:00,1020,11.85,5.11,79.15,35.15,IM2,6.74,IM2 이용 권장
2025-09-19,2025-09-19 17:10:00,2025-09-19 17:20:00,1030,20.97,4.89,114.0,33.15,IM2,16.08,IM2 이용 권장
2025-09-19,2025-09-19 17:20:00,2025-09-19 17:30:00,1040,15.54,5.8,95.3,41.15,IM2,9.74,IM2 이용 권장
2025-09-19,2025-09-19 17:30:00,2025-09-19 17:40:00,1050,13.09,5.67,85.0,40.0,IM2,7.42,IM2 이용 권장
2025-09-19,2025-09-19 17:40:00,2025-09-19 17:50:00,1060,11.28,5.79,76.3,41.0,IM2,5.49,IM2 이용 권장
2025-09-19,2025-09-19 17:50:00,2025-09-19 18:00:00,1070,28.32,6.43,133.45,46.15,IM2,21.89,IM2 이용 권장
2025-09-19,2025-09-19 18:00:00,2025-09-19 18:10:00,1080,17.89,6.67,104.0,48.0,IM2,11.22,IM2 이용 권장
2025-09-19,2025-09-19 18:10:00,2025-09-19 18:20:00,1090,9.42,6.41,66.15,46.0,IM2,3.01,IM2 이용 권장
2025-09-19,2025-09-19 18:20:00,2025-09-19 18:30:00,1100,8.91,8.28,63.15,59.15,유사,0.63,IM1·IM2 대기시간 유사: 가까운 출국장 이용 안내
2025-09-19,2025-09-19 18:30:00,2025-09-19 18:40:00,1110,8.94,6.16,63.3,44.0,IM2,2.78,IM2 이용 권장
2025-09-19,2025-09-19 18:40:00,2025-09-19 18:50:00,1120,10.3,4.98,71.15,34.0,IM2,5.32,IM2 이용 권장
2025-09-19,2025-09-19 18:50:00,2025-09-19 19:00:00,1130,8.57,4.76,61.0,32.0,IM2,3.81,IM2 이용 권장
2025-09-19,2025-09-19 19:00:00,2025-09-19 19:10:00,1140,10.86,3.67,74.15,21.0,IM2,7.19,IM2 이용 권장
2025-09-19,2025-09-19 19:10:00,2025-09-19 19:20:00,1150,12.26,3.4,81.15,18.0,IM2,8.86,IM2 이용 권장
2025-09-19,2025-09-19 19:20:00,2025-09-19 19:30:00,1160,11.47,3.23,77.3,16.0,IM2,8.24,IM2 이용 권장
2025-09-19,2025-09-19 19:30:00,2025-09-19 19:40:00,1170,11.82,2.9,79.0,12.0,IM2,8.92,IM2 이용 권장
2025-09-19,2025-09-19 19:40:00,2025-09-19 19:50:00,1180,12.44,2.9,82.0,12.0,IM2,9.54,IM2 이용 권장
2025-09-19,2025-09-19 19:50:00,2025-09-19 20:00:00,1190,14.03,3.06,89.15,14.0,IM2,10.97,IM2 이용 권장
2025-09-19,2025-09-19 20:00:00,2025-09-19 20:10:00,1200,11.31,3.06,76.44999999999999,14.0,IM2,8.25,IM2 이용 권장
2025-09-19,2025-09-19 20:10:00,2025-09-19 20:20:00,1210,5.2,2.91,36.0,12.149999999999999,IM2,2.29,IM2 이용 권장
2025-09-19,2025-09-19 20:20:00,2025-09-19 20:30:00,1220,5.09,2.99,35.0,13.149999999999999,IM2,2.1,IM2 이용 권장
2025-09-19,2025-09-19 20:30:00,2025-09-19 20:40:00,1230,5.09,2.98,35.0,13.0,IM2,2.11,IM2 이용 권장
